collection_id,show_name,publisher,window_months,n_episodes,total_hours,median_ep_minutes,feed_truncated
1192761536,Pod Save America,Pod Save America,12,150,206.45,82.3,False
1192761536,Pod Save America,Pod Save America,18,218,298.1,82.1,False
1192761536,Pod Save America,Pod Save America,24,305,389.05,76.0,False
1192761536,Pod Save America,Pod Save America,36,444,530.65,71.6,False
1510240831,The MeidasTouch Podcast,MeidasTouch Network,12,1772,801.23,21.5,False
1510240831,The MeidasTouch Podcast,MeidasTouch Network,18,2503,1096.99,21.1,False
1510240831,The MeidasTouch Podcast,MeidasTouch Network,24,3020,1316.89,20.9,False
1510240831,The MeidasTouch Podcast,MeidasTouch Network,36,3601,1635.03,20.5,False
1794450472,Bulwark Takes,The Bulwark,12,500,236.07,23.3,True
1794450472,Bulwark Takes,The Bulwark,18,500,236.07,23.3,True
1794450472,Bulwark Takes,The Bulwark,24,500,236.07,23.3,True
1794450472,Bulwark Takes,The Bulwark,36,500,236.07,23.3,True
1447684472,The Bulwark Podcast,The Bulwark,12,257,247.02,56.9,True
1447684472,The Bulwark Podcast,The Bulwark,18,382,368.28,56.9,True
1447684472,The Bulwark Podcast,The Bulwark,24,500,466.81,54.7,True
1447684472,The Bulwark Podcast,The Bulwark,36,500,466.81,54.7,True
1730358737,Letters from an American,Heather Cox Richardson,12,351,70.15,12.1,False
1730358737,Letters from an American,Heather Cox Richardson,18,523,105.86,12.2,False
1730358737,Letters from an American,Heather Cox Richardson,24,683,135.67,11.9,False
1730358737,Letters from an American,Heather Cox Richardson,36,823,159.58,11.6,False
1750591415,Candace,Candace Owens,12,165,177.4,62.4,True
1750591415,Candace,Candace Owens,18,262,267.11,59.2,True
1750591415,Candace,Candace Owens,24,377,375.11,56.8,True
1750591415,Candace,Candace Owens,36,402,391.92,56.0,True
1617887885,The President's Daily Brief,The First TV,12,578,228.49,22.5,False
1617887885,The President's Daily Brief,The First TV,18,866,331.31,21.4,False
1617887885,The President's Daily Brief,The First TV,24,1156,427.64,19.6,False
1617887885,The President's Daily Brief,The First TV,36,1570,538.7,17.7,False
1050430296,The New Yorker Radio Hour,WNYC Studios and The New Yorker,12,105,51.61,27.2,False
1050430296,The New Yorker Radio Hour,WNYC Studios and The New Yorker,18,157,74.98,27.0,False
1050430296,The New Yorker Radio Hour,WNYC Studios and The New Yorker,24,212,100.35,26.9,False
1050430296,The New Yorker Radio Hour,WNYC Studios and The New Yorker,36,320,149.62,26.8,False
1057255460,The NPR Politics Podcast,NPR,12,268,87.12,18.4,False
1057255460,The NPR Politics Podcast,NPR,18,400,123.34,17.5,False
1057255460,The NPR Politics Podcast,NPR,24,535,161.23,17.1,False
1057255460,The NPR Politics Podcast,NPR,36,802,236.39,16.6,False
1865794721,Real Baron Podcast,Baron Coleman,12,143,459.93,202.2,True
1865794721,Real Baron Podcast,Baron Coleman,18,143,459.93,202.2,True
1865794721,Real Baron Podcast,Baron Coleman,24,143,459.93,202.2,True
1865794721,Real Baron Podcast,Baron Coleman,36,143,459.93,202.2,True
1495601614,Verdict with Ted Cruz,Premiere Networks,12,407,238.18,33.9,False
1495601614,Verdict with Ted Cruz,Premiere Networks,18,588,342.16,33.7,False
1495601614,Verdict with Ted Cruz,Premiere Networks,24,698,412.84,34.3,False
1495601614,Verdict with Ted Cruz,Premiere Networks,36,902,546.64,35.6,False
1645614328,Fast Politics with Molly Jong-Fast,iHeartPodcasts,12,208,164.7,47.6,False
1645614328,Fast Politics with Molly Jong-Fast,iHeartPodcasts,18,312,244.92,47.2,False
1645614328,Fast Politics with Molly Jong-Fast,iHeartPodcasts,24,406,319.59,47.1,False
1645614328,Fast Politics with Molly Jong-Fast,iHeartPodcasts,36,566,452.41,48.2,False
1640311112,The Necessary Conversation,The Necessary Conversation,12,90,84.59,61.6,False
1640311112,The Necessary Conversation,The Necessary Conversation,18,115,111.9,62.8,False
1640311112,The Necessary Conversation,The Necessary Conversation,24,139,135.47,62.3,False
1640311112,The Necessary Conversation,The Necessary Conversation,36,176,170.3,61.0,False
1647085571,The Next Level,The Bulwark,12,100,82.08,51.1,False
1647085571,The Next Level,The Bulwark,18,126,111.2,60.8,False
1647085571,The Next Level,The Bulwark,24,162,140.09,57.2,False
1647085571,The Next Level,The Bulwark,36,290,229.69,49.3,False
1258635512,Radio Atlantic,The Atlantic,12,63,32.29,30.4,False
1258635512,Radio Atlantic,The Atlantic,18,93,47.31,30.5,False
1258635512,Radio Atlantic,The Atlantic,24,122,62.08,30.7,False
1258635512,Radio Atlantic,The Atlantic,36,176,88.36,30.0,False
268213039,The Political Scene | The New Yorker,The New Yorker,12,135,92.02,41.6,True
268213039,The Political Scene | The New Yorker,The New Yorker,18,150,101.71,41.5,True
268213039,The Political Scene | The New Yorker,The New Yorker,24,150,101.71,41.5,True
268213039,The Political Scene | The New Yorker,The New Yorker,36,150,101.71,41.5,True
1535384390,Ruthless Podcast,"Josh Holmes, Comfortably Smug, Michael Duncan and John Ashbrook",12,158,216.01,81.2,False
1535384390,Ruthless Podcast,"Josh Holmes, Comfortably Smug, Michael Duncan and John Ashbrook",18,213,292.03,81.2,False
1535384390,Ruthless Podcast,"Josh Holmes, Comfortably Smug, Michael Duncan and John Ashbrook",24,273,368.74,80.3,False
1535384390,Ruthless Podcast,"Josh Holmes, Comfortably Smug, Michael Duncan and John Ashbrook",36,387,532.61,81.0,False
1408796715,Runaway Country with Alex Wagner,Runaway Country with Alex Wagner,12,37,40.52,69.5,False
1408796715,Runaway Country with Alex Wagner,Runaway Country with Alex Wagner,18,37,40.52,69.5,False
1408796715,Runaway Country with Alex Wagner,Runaway Country with Alex Wagner,24,40,43.06,67.6,False
1408796715,Runaway Country with Alex Wagner,Runaway Country with Alex Wagner,36,46,47.95,66.2,False
1774505095,Raging Moderates with Scott Galloway and Jessica Tarlov,Vox Media Podcast Network,12,138,94.71,39.8,True
1774505095,Raging Moderates with Scott Galloway and Jessica Tarlov,Vox Media Podcast Network,18,184,135.91,41.9,True
1774505095,Raging Moderates with Scott Galloway and Jessica Tarlov,Vox Media Podcast Network,24,203,151.37,43.2,True
1774505095,Raging Moderates with Scott Galloway and Jessica Tarlov,Vox Media Podcast Network,36,203,151.37,43.2,True
1570045623,Breaking Points with Krystal and Saagar,iHeartPodcasts,12,448,460.6,59.4,False
1570045623,Breaking Points with Krystal and Saagar,iHeartPodcasts,18,637,682.38,60.5,False
1570045623,Breaking Points with Krystal and Saagar,iHeartPodcasts,24,781,859.61,60.8,False
1570045623,Breaking Points with Krystal and Saagar,iHeartPodcasts,36,1092,1240.89,62.7,False
1317481380,UnJustified,MSW Media,12,55,57.8,62.9,False
1317481380,UnJustified,MSW Media,18,87,92.47,63.0,False
1317481380,UnJustified,MSW Media,24,119,126.89,63.6,False
1317481380,UnJustified,MSW Media,36,175,191.1,65.4,False
73330715,On the Media,WNYC Studios,12,104,64.06,45.5,False
73330715,On the Media,WNYC Studios,18,156,97.63,48.6,False
73330715,On the Media,WNYC Studios,24,208,131.03,49.6,False
73330715,On the Media,WNYC Studios,36,313,194.51,50.0,False
1200016351,Pod Save the World,Pod Save the World,12,55,84.63,95.8,False
1200016351,Pod Save the World,Pod Save the World,18,85,127.14,94.5,False
1200016351,Pod Save the World,Pod Save the World,24,116,166.12,91.0,False
1200016351,Pod Save the World,Pod Save the World,36,183,242.26,83.4,False
1692806415,The Briefing with Jen Psaki,"MS NOW, Jen Psaki",12,202,143.19,41.5,False
1692806415,The Briefing with Jen Psaki,"MS NOW, Jen Psaki",18,272,192.74,41.6,False
1692806415,The Briefing with Jen Psaki,"MS NOW, Jen Psaki",24,319,225.53,41.6,False
1692806415,The Briefing with Jen Psaki,"MS NOW, Jen Psaki",36,404,284.78,41.5,False
1551206847,#SistersInLaw,Politicon,12,76,63.9,57.5,False
1551206847,#SistersInLaw,Politicon,18,102,91.12,58.8,False
1551206847,#SistersInLaw,Politicon,24,130,119.59,59.8,False
1551206847,#SistersInLaw,Politicon,36,182,174.33,60.2,False
1485351658,Bannon`s War Room,WarRoom.org,12,1119,1561.22,81.6,False
1485351658,Bannon`s War Room,WarRoom.org,18,1680,2352.13,82.3,False
1485351658,Bannon`s War Room,WarRoom.org,24,2223,3099.36,82.6,False
1485351658,Bannon`s War Room,WarRoom.org,36,3333,4637.71,82.8,False
1507444393,X22 Report,X22 Report,12,294,439.82,93.7,True
1507444393,X22 Report,X22 Report,18,328,490.21,93.3,True
1507444393,X22 Report,X22 Report,24,328,490.21,93.3,True
1507444393,X22 Report,X22 Report,36,328,490.21,93.3,True
1314170606,All In with Chris Hayes,"MS NOW, Chris Hayes",12,198,141.48,42.1,True
1314170606,All In with Chris Hayes,"MS NOW, Chris Hayes",18,232,165.67,42.1,True
1314170606,All In with Chris Hayes,"MS NOW, Chris Hayes",24,232,165.67,42.1,True
1314170606,All In with Chris Hayes,"MS NOW, Chris Hayes",36,232,165.67,42.1,True
1795032531,The Jim Acosta Show,Jim Acosta,12,135,128.58,56.5,True
1795032531,The Jim Acosta Show,Jim Acosta,18,261,229.84,55.9,True
1795032531,The Jim Acosta Show,Jim Acosta,24,261,229.84,55.9,True
1795032531,The Jim Acosta Show,Jim Acosta,36,261,229.84,55.9,True
1367201919,Deadline: White House,"Nicolle Wallace, MS NOW",12,459,340.36,42.4,False
1367201919,Deadline: White House,"Nicolle Wallace, MS NOW",18,459,340.36,42.4,False
1367201919,Deadline: White House,"Nicolle Wallace, MS NOW",24,462,343.18,42.4,False
1367201919,Deadline: White House,"Nicolle Wallace, MS NOW",36,469,349.99,42.4,False
75462585,NBC Nightly News with Tom Llamas,NBC News,12,347,112.74,20.1,False
75462585,NBC Nightly News with Tom Llamas,NBC News,18,525,169.43,20.0,False
75462585,NBC Nightly News with Tom Llamas,NBC News,24,705,229.99,20.3,False
75462585,NBC Nightly News with Tom Llamas,NBC News,36,890,289.88,20.3,False
1674095262,The Wright Report,Bryan Dean Wright,12,261,137.64,32.9,False
1674095262,The Wright Report,Bryan Dean Wright,18,391,202.61,31.8,False
1674095262,The Wright Report,Bryan Dean Wright,24,522,264.65,30.8,False
1674095262,The Wright Report,Bryan Dean Wright,36,786,391.23,30.4,False
1456045551,Talking Feds,Harry Litman,12,107,87.17,53.5,False
1456045551,Talking Feds,Harry Litman,18,164,132.59,53.9,False
1456045551,Talking Feds,Harry Litman,24,212,173.16,54.1,False
1456045551,Talking Feds,Harry Litman,36,269,228.59,55.5,False
1876034889,Breaking News from Pod Save America,Crooked Media,12,210,80.06,21.6,True
1876034889,Breaking News from Pod Save America,Crooked Media,18,241,90.95,21.4,True
1876034889,Breaking News from Pod Save America,Crooked Media,24,241,90.95,21.4,True
1876034889,Breaking News from Pod Save America,Crooked Media,36,241,90.95,21.4,True
1551582052,The Lincoln Project,The Lincoln Project,12,105,68.21,37.8,False
1551582052,The Lincoln Project,The Lincoln Project,18,161,92.55,33.6,False
1551582052,The Lincoln Project,The Lincoln Project,24,241,131.05,32.6,False
1551582052,The Lincoln Project,The Lincoln Project,36,344,195.28,33.5,False
158004641,Political Gabfest,Slate Podcasts,12,64,62.17,61.7,False
158004641,Political Gabfest,Slate Podcasts,18,96,92.82,62.1,False
158004641,Political Gabfest,Slate Podcasts,24,128,121.38,60.6,False
158004641,Political Gabfest,Slate Podcasts,36,204,184.16,58.2,False
1303660358,The Fox News Rundown,FOX News Podcasts,12,841,355.17,25.0,True
1303660358,The Fox News Rundown,FOX News Podcasts,18,1200,504.86,24.5,True
1303660358,The Fox News Rundown,FOX News Podcasts,24,1200,504.86,24.5,True
1303660358,The Fox News Rundown,FOX News Podcasts,36,1200,504.86,24.5,True
1743030473,The Rest Is Politics: US,Goalhanger,12,118,77.95,42.1,True
1743030473,The Rest Is Politics: US,Goalhanger,18,165,112.8,42.9,True
1743030473,The Rest Is Politics: US,Goalhanger,24,211,146.77,43.4,True
1743030473,The Rest Is Politics: US,Goalhanger,36,225,156.25,43.4,True
1490993194,Advisory Opinions,The Dispatch,12,104,115.78,66.4,False
1490993194,Advisory Opinions,The Dispatch,18,157,176.24,66.5,False
1490993194,Advisory Opinions,The Dispatch,24,206,232.82,67.2,False
1490993194,Advisory Opinions,The Dispatch,36,310,358.01,68.9,False
1586423406,The Focus Group Podcast,The Bulwark,12,50,45.61,52.6,False
1586423406,The Focus Group Podcast,The Bulwark,18,75,68.02,53.1,False
1586423406,The Focus Group Podcast,The Bulwark,24,97,88.5,53.6,False
1586423406,The Focus Group Podcast,The Bulwark,36,138,121.47,52.2,False
91959525,This Week with George Stephanopoulos,ABC News,12,57,47.14,50.6,True
91959525,This Week with George Stephanopoulos,ABC News,18,60,49.64,50.6,True
91959525,This Week with George Stephanopoulos,ABC News,24,60,49.64,50.6,True
91959525,This Week with George Stephanopoulos,ABC News,36,60,49.64,50.6,True
1529346075,Impolitic with John Heilemann,Audacy | Puck,12,107,126.63,71.4,False
1529346075,Impolitic with John Heilemann,Audacy | Puck,18,161,191.53,71.7,False
1529346075,Impolitic with John Heilemann,Audacy | Puck,24,224,264.61,71.3,False
1529346075,Impolitic with John Heilemann,Audacy | Puck,36,237,277.0,71.0,False
1788738240,It’s That Part,Jesse Lee Hammonds,12,13,6.57,32.9,True
1788738240,It’s That Part,Jesse Lee Hammonds,18,28,12.3,23.8,True
1788738240,It’s That Part,Jesse Lee Hammonds,24,28,12.3,23.8,True
1788738240,It’s That Part,Jesse Lee Hammonds,36,28,12.3,23.8,True
1515399733,No Lie with Brian Tyler Cohen,Brian Tyler Cohen,12,79,76.09,59.5,False
1515399733,No Lie with Brian Tyler Cohen,Brian Tyler Cohen,18,105,101.04,59.2,False
1515399733,No Lie with Brian Tyler Cohen,Brian Tyler Cohen,24,136,121.02,54.3,False
1515399733,No Lie with Brian Tyler Cohen,Brian Tyler Cohen,36,188,145.67,46.3,False
1169056746,The Playbook Podcast,POLITICO,12,289,92.98,14.7,False
1169056746,The Playbook Podcast,POLITICO,18,417,118.69,14.0,False
1169056746,The Playbook Podcast,POLITICO,24,529,137.64,13.2,False
1169056746,The Playbook Podcast,POLITICO,36,768,171.44,10.8,False
1495251160,John Solomon Reports,John Solomon,12,358,250.27,40.5,False
1495251160,John Solomon Reports,John Solomon,18,538,379.42,41.0,False
1495251160,John Solomon Reports,John Solomon,24,719,511.76,41.6,False
1495251160,John Solomon Reports,John Solomon,36,1085,775.26,42.1,False
1549272440,The Daily Punch,Punchbowl News,12,344,87.98,13.0,False
1549272440,The Daily Punch,Punchbowl News,18,512,124.78,13.2,False
1549272440,The Daily Punch,Punchbowl News,24,645,151.84,13.0,False
1549272440,The Daily Punch,Punchbowl News,36,903,204.99,12.8,False
1291144720,The Remnant with Jonah Goldberg,The Dispatch,12,157,189.46,74.7,False
1291144720,The Remnant with Jonah Goldberg,The Dispatch,18,237,287.2,74.7,False
1291144720,The Remnant with Jonah Goldberg,The Dispatch,24,313,379.02,74.6,False
1291144720,The Remnant with Jonah Goldberg,The Dispatch,36,470,576.01,74.7,False
1725387804,The Illegal News with Sarah Longwell,The Bulwark,12,51,47.93,56.5,True
1725387804,The Illegal News with Sarah Longwell,The Bulwark,18,76,68.54,52.9,True
1725387804,The Illegal News with Sarah Longwell,The Bulwark,24,96,83.79,50.9,True
1725387804,The Illegal News with Sarah Longwell,The Bulwark,36,120,100.03,47.9,True
1810218232,Next Up with Mark Halperin,MK Media,12,101,117.18,70.8,True
1810218232,Next Up with Mark Halperin,MK Media,18,123,141.55,70.3,True
1810218232,Next Up with Mark Halperin,MK Media,24,123,141.55,70.3,True
1810218232,Next Up with Mark Halperin,MK Media,36,123,141.55,70.3,True
78911087,Face the Nation with Margaret Brennan,CBS News,12,73,49.18,45.9,False
78911087,Face the Nation with Margaret Brennan,CBS News,18,109,73.07,46.0,False
78911087,Face the Nation with Margaret Brennan,CBS News,24,139,94.81,46.0,False
78911087,Face the Nation with Margaret Brennan,CBS News,36,199,138.45,46.0,False
597919007,The Young Turks,TYT Network,12,256,457.49,129.6,False
597919007,The Young Turks,TYT Network,18,390,596.06,67.3,False
597919007,The Young Turks,TYT Network,24,517,726.55,65.1,False
597919007,The Young Turks,TYT Network,36,774,991.94,63.0,False
1314368109,The 11th Hour with Ali Velshi,"MS NOW, Ali Velshi",12,145,101.38,42.4,False
1314368109,The 11th Hour with Ali Velshi,"MS NOW, Ali Velshi",18,145,101.38,42.4,False
1314368109,The 11th Hour with Ali Velshi,"MS NOW, Ali Velshi",24,147,102.26,42.4,False
1314368109,The 11th Hour with Ali Velshi,"MS NOW, Ali Velshi",36,147,102.26,42.4,False
1536169792,Talkin‘ Politics & Religion Without Killin‘ Each Other,"Scan Media, LLC",12,109,101.87,65.9,False
1536169792,Talkin‘ Politics & Religion Without Killin‘ Each Other,"Scan Media, LLC",18,162,156.33,65.8,False
1536169792,Talkin‘ Politics & Religion Without Killin‘ Each Other,"Scan Media, LLC",24,213,207.97,65.5,False
1536169792,Talkin‘ Politics & Religion Without Killin‘ Each Other,"Scan Media, LLC",36,290,288.55,65.4,False
929121341,Louder with Crowder,Louder with Crowder,12,201,227.31,64.2,False
929121341,Louder with Crowder,Louder with Crowder,18,310,348.82,63.6,False
929121341,Louder with Crowder,Louder with Crowder,24,396,467.0,63.8,False
929121341,Louder with Crowder,Louder with Crowder,36,570,672.83,64.1,False
1386375601,The Ben Ferguson Podcast,iHeartPodcasts,12,885,389.69,29.3,False
1386375601,The Ben Ferguson Podcast,iHeartPodcasts,18,1324,577.24,29.1,False
1386375601,The Ben Ferguson Podcast,iHeartPodcasts,24,1625,754.06,30.1,False
1386375601,The Ben Ferguson Podcast,iHeartPodcasts,36,2200,1074.54,30.4,False
1818418128,Pod Force One,New York Post,12,104,64.26,31.9,True
1818418128,Pod Force One,New York Post,18,111,68.71,38.8,True
1818418128,Pod Force One,New York Post,24,111,68.71,38.8,True
1818418128,Pod Force One,New York Post,36,111,68.71,38.8,True
402050558,The David Pakman Show,David Pakman,12,274,297.07,67.1,False
402050558,The David Pakman Show,David Pakman,18,412,443.56,66.0,False
402050558,The David Pakman Show,David Pakman,24,543,591.07,66.5,False
402050558,The David Pakman Show,David Pakman,36,805,872.54,65.5,False
219258773,Brian Kilmeade Show,FOX News Podcasts,12,615,644.89,41.5,False
219258773,Brian Kilmeade Show,FOX News Podcasts,18,876,956.31,42.2,False
219258773,Brian Kilmeade Show,FOX News Podcasts,24,1081,1234.68,42.2,False
219258773,Brian Kilmeade Show,FOX News Podcasts,36,1500,1808.1,122.2,False
1265845136,Stay Tuned with Preet,Preet Bharara,12,98,67.47,52.5,False
1265845136,Stay Tuned with Preet,Preet Bharara,18,162,109.79,42.1,False
1265845136,Stay Tuned with Preet,Preet Bharara,24,230,155.68,36.1,False
1265845136,Stay Tuned with Preet,Preet Bharara,36,377,249.4,32.3,False
1474001390,TRUE ANON TRUTH FEED,TrueAnon,12,93,92.65,73.8,False
1474001390,TRUE ANON TRUTH FEED,TrueAnon,18,126,138.4,85.5,False
1474001390,TRUE ANON TRUTH FEED,TrueAnon,24,158,175.23,84.8,False
1474001390,TRUE ANON TRUTH FEED,TrueAnon,36,232,247.73,76.7,False
1506127536,Making the Argument with Nick Freitas,Nick Freitas,12,185,193.47,59.5,True
1506127536,Making the Argument with Nick Freitas,Nick Freitas,18,238,270.23,67.0,True
1506127536,Making the Argument with Nick Freitas,Nick Freitas,24,290,359.37,70.1,True
1506127536,Making the Argument with Nick Freitas,Nick Freitas,36,300,373.89,71.4,True
1681586867,The Warning with Steve Schmidt,iHeartPodcasts,12,384,134.02,9.4,False
1681586867,The Warning with Steve Schmidt,iHeartPodcasts,18,548,187.9,9.7,False
1681586867,The Warning with Steve Schmidt,iHeartPodcasts,24,699,225.17,10.0,False
1681586867,The Warning with Steve Schmidt,iHeartPodcasts,36,936,304.71,10.9,False
1873028393,Politics Chat,Heather Cox Richardson,12,48,37.89,47.4,True
1873028393,Politics Chat,Heather Cox Richardson,18,48,37.89,47.4,True
1873028393,Politics Chat,Heather Cox Richardson,24,48,37.89,47.4,True
1873028393,Politics Chat,Heather Cox Richardson,36,48,37.89,47.4,True
1679657705,Main Justice,"MS NOW, Andrew Weissmann, Mary McCord",12,63,50.79,54.2,False
1679657705,Main Justice,"MS NOW, Andrew Weissmann, Mary McCord",18,94,77.87,54.5,False
1679657705,Main Justice,"MS NOW, Andrew Weissmann, Mary McCord",24,124,101.67,53.0,False
1679657705,Main Justice,"MS NOW, Andrew Weissmann, Mary McCord",36,210,172.78,50.3,False
1138657182,Liberty Lockdown,Clint Russell,12,83,70.14,44.8,False
1138657182,Liberty Lockdown,Clint Russell,18,124,116.52,49.0,False
1138657182,Liberty Lockdown,Clint Russell,24,159,160.17,52.9,False
1138657182,Liberty Lockdown,Clint Russell,36,239,255.6,58.7,False
402306412,The Majority Report with Sam Seder,Sam Seder,12,25,32.89,78.3,True
402306412,The Majority Report with Sam Seder,Sam Seder,18,25,32.89,78.3,True
402306412,The Majority Report with Sam Seder,Sam Seder,24,25,32.89,78.3,True
402306412,The Majority Report with Sam Seder,Sam Seder,36,25,32.89,78.3,True
1364113251,The Beat with Ari Melber,"Ari Melber, MS NOW",12,256,173.87,41.3,False
1364113251,The Beat with Ari Melber,"Ari Melber, MS NOW",18,389,266.16,41.3,False
1364113251,The Beat with Ari Melber,"Ari Melber, MS NOW",24,504,346.84,41.4,False
1364113251,The Beat with Ari Melber,"Ari Melber, MS NOW",36,772,539.12,41.4,False
1854256395,America First with Nicholas J. Fuentes Repost,WANGHAF,12,100,215.56,127.7,True
1854256395,America First with Nicholas J. Fuentes Repost,WANGHAF,18,100,215.56,127.7,True
1854256395,America First with Nicholas J. Fuentes Repost,WANGHAF,24,100,215.56,127.7,True
1854256395,America First with Nicholas J. Fuentes Repost,WANGHAF,36,100,215.56,127.7,True
354628391,Renegade Talk Radio,Renegade Talk Radio,12,963,1414.5,92.3,False
354628391,Renegade Talk Radio,Renegade Talk Radio,18,1477,2136.35,88.5,False
354628391,Renegade Talk Radio,Renegade Talk Radio,24,2014,2874.83,94.0,False
354628391,Renegade Talk Radio,Renegade Talk Radio,36,3080,4338.31,101.4,False
1595408601,The PoliticsGirl Podcast,"Meidas Media Network, Leigh McGowan",12,53,45.05,52.4,False
1595408601,The PoliticsGirl Podcast,"Meidas Media Network, Leigh McGowan",18,80,68.72,52.4,False
1595408601,The PoliticsGirl Podcast,"Meidas Media Network, Leigh McGowan",24,107,90.2,51.8,False
1595408601,The PoliticsGirl Podcast,"Meidas Media Network, Leigh McGowan",36,159,136.34,52.1,False
1467297559,Hacks On Tap,Vox Media,12,49,53.34,65.4,False
1467297559,Hacks On Tap,Vox Media,18,76,80.49,63.7,False
1467297559,Hacks On Tap,Vox Media,24,103,107.98,63.6,False
1467297559,Hacks On Tap,Vox Media,36,152,156.39,62.8,False
1728152109,THE DAILY BLAST with Greg Sargent,Greg Sargent,12,236,92.03,23.3,True
1728152109,THE DAILY BLAST with Greg Sargent,Greg Sargent,18,362,140.37,23.2,True
1728152109,THE DAILY BLAST with Greg Sargent,Greg Sargent,24,472,187.46,23.5,True
1728152109,THE DAILY BLAST with Greg Sargent,Greg Sargent,36,586,240.38,24.0,True
1484862164,Politics War Room with James Carville & Al Hunt,Politicon,12,61,65.48,71.3,False
1484862164,Politics War Room with James Carville & Al Hunt,Politicon,18,87,93.29,66.7,False
1484862164,Politics War Room with James Carville & Al Hunt,Politicon,24,121,127.39,65.5,False
1484862164,Politics War Room with James Carville & Al Hunt,Politicon,36,174,190.11,66.8,False
1452065072,Newt's World,Gingrich 360,12,141,79.49,33.4,False
1452065072,Newt's World,Gingrich 360,18,212,118.95,32.5,False
1452065072,Newt's World,Gingrich 360,24,285,158.48,32.4,False
1452065072,Newt's World,Gingrich 360,36,426,240.24,33.2,False
1790957194,The 47 Morning Update with Ben Ferguson,Premiere Networks,12,518,200.38,17.3,False
1790957194,The 47 Morning Update with Ben Ferguson,Premiere Networks,18,774,296.17,17.0,False
