show_id,show,nw,imper_syn_rate,imper_rx_rate,you_rx_rate,dir_z,dir_z_rate,side,avg_host_cfscore
1289062927,ChinaTalk,1502645,42.792595366924594,20.539648893528515,227.70920160332778,-0.5335270177797365,-0.6375654846858798,-0.048314606741573,
1291144720,The Remnant with Jonah Goldberg,1966684,42.5997351908353,23.887889110536552,252.85520845587223,-0.3370795493469372,-0.3071256818755994,0.12961210974456,
1294461271,GZERO World with Ian Bremmer,720142,46.36147711884444,24.584614061861874,197.28145218494078,-0.5185406943644802,-0.5615578426681188,-0.1662447257383966,-0.808
1303660358,The Fox News Rundown,174206,83.5215076245435,30.832706085695968,215.49441052660924,0.4004158986641408,0.5875685421285036,0.3526785714285714,
1309354521,Majority 54,1357347,65.07969702525554,29.227494614291608,250.66461933354722,0.3778431951769836,0.3813479799354456,-0.4243792325056433,-0.65
1314170606,All In with Chris Hayes,286350,54.46020428627741,20.919634027427197,190.42053651081252,-0.6161106559065321,-0.6373859538155853,-0.5900900900900901,
1314368109,The 11th Hour with Ali Velshi,192806,59.67228900851803,24.381124092750714,197.66125603765758,-0.3145311211666227,-0.3141705804107314,-0.2977777777777777,
1317356120,The Peter McCormack Show,2408055,62.22920226508914,31.683360466619128,277.62794332955383,0.6247581743916192,0.6272625762876741,0.2626262626262626,
1317481380,UnJustified,1605967,61.77515563591548,19.604626716479988,191.6842223610704,-0.5423645249773514,-0.5557708893062431,-0.2626427406199021,-0.998
1351411911,The TPM Show with Josh and Kate,1436011,40.9833829770984,18.023141632025137,305.09776002967715,-0.3947464881541993,-0.29616085519353724,-0.3177041228779305,
1356662668,Politically Georgia,998803,67.04945727293895,23.987991141980967,212.1862165656846,0.0165638431557745,-0.09807828887211943,-0.0496845425867507,-0.947
1362265400,Timcast News,1637308,89.28394062906892,31.62741532262191,210.96581602523932,0.6548701541569785,0.709005186921701,0.5012615643397813,1.00725
1364113251,The Beat with Ari Melber,1000545,69.09065393498501,27.39512125701308,278.4973005132138,0.561451861984203,0.5463563728357211,-0.4625407166123778,-0.892
1367201919,Deadline: White House,358706,62.85596651341522,23.35826528511631,195.2652164962602,-0.2910546468756114,-0.32075983617845305,-0.4196642685851319,
1378389941,Uncommon Knowledge,808833,45.60170391403294,23.42510949229938,206.450001916038,-0.5169073000914561,-0.5753897037852649,0.2541743970315399,-1.0605
1386375601,The Ben Ferguson Podcast,783765,105.93689307639687,36.70461352605653,275.99118088808905,1.860532709795148,1.7102387286638685,0.7075892857142857,2.394
1408796715,Runaway Country with Alex Wagner,408510,60.351360661384774,24.22781031117235,236.238374095763,-0.164706283481489,-0.05764981309797466,-0.5539358600583091,-0.466
1432118523,The Damage Report with John Iadarola,1520758,68.97587509509242,31.520074702642344,194.67090678168088,0.1603846652009104,0.20794337318742948,-0.615580016934801,-1.017
1439837349,The Political Orphanage,1669947,54.78029467125333,22.59303622320433,261.07967452810703,-0.1170240077236599,-0.08583254413370238,0.0377588306942752,1.226
1441649707,Straight White American Jesus,662453,64.22809856169658,22.3596773519455,226.47755972033985,-0.133222976039437,-0.1419245518944305,-0.4960629921259842,-1.02
1447684472,The Bulwark Podcast,572695,53.65734571605855,25.497835057488803,254.5206101848932,-0.1216496312592675,-0.002320141504500439,-0.4330218068535825,-0.99
1449848509,I Don't Speak German,1724617,39.999327644978,23.76427232928703,267.96825325063367,-0.2066672532013207,-0.2648343504039365,-0.3880778588807786,1.559
1452065072,Newt's World,965994,83.14472413669782,26.8736173626048,273.50802887636604,0.8790211347677982,0.7568441451449642,0.4427083333333333,1.3655
1456045551,Talking Feds,1232250,53.187136238981864,21.855748848240548,185.56525674086174,-0.609998882085312,-0.6458055269888674,-0.3330380868024801,
1456850698,The Graham Allen Show,1412563,108.99765489481092,29.623815694626696,327.38131737408173,1.543376237976781,1.7434816366496093,0.6596794081381011,1.664
1462195742,The Al Franken Podcast,1136031,59.12263244461314,25.304076349921182,246.0393991307708,-0.1255280375640449,0.037384265712293696,-0.4887940234791889,
1462703434,Know Your Enemy,1355002,31.363057813331917,18.08187579550667,200.62622874900262,-1.092870941547457,-1.1582087301691637,-0.3552361396303901,-1.0765
1467297559,Hacks On Tap,1450904,70.32889279266091,28.2684602330335,255.79195063897157,0.3904720268706711,0.4666250891034089,-0.1557743957027753,-0.425
