show_id,show,words,religious,profanity,second_person,imperatives,hedging,assertion,out_group_pron,in_group_pron,america,named_actors,insult,catastrophe,fillers,valence,n,side,inten,lean,ideological_intensity
1535384390,Ruthless Podcast,1596402,7.57954450069594,13.900007642185365,279.8042097166002,34.37104188042861,71.52960219293135,19.337234606320965,150.14388606378594,163.24209065135224,19.337234606320965,35.83683808965411,3.7960363367121817,1.3593067410339,96.33538419520897,0.5287269444444443,802.0,0.6209476309226932,0.6957605985037406,R,0.6957605985037406
1536169792,Talkin‘ Politics & Religion Without Killin‘ Each Other,1272151,26.097530874872557,3.073534509661196,282.04985100039227,25.98748104588213,96.03419719828857,15.20259780482034,105.25480072727215,162.22130863395932,8.70965789438518,21.624791396618797,1.24199092717767,1.147662502328733,108.30475313072111,0.5875702602230484,622.0,-0.19131832797427653,0.342443729903537,L,0.342443729903537
1536984072,The Dishcast with Andrew Sullivan,1193035,11.667721399623648,5.071100177278956,245.06405931091712,27.392322941070464,112.89693931862854,28.138319496075137,118.01833139849208,121.2370131639055,14.769055392339705,14.173934545088786,1.567430963886223,2.506213145465137,91.23789327220074,0.4320459930313587,606.0,0.037953795379537955,0.4042904290429043,R,0.4042904290429043
1538788132,Tangle,821833,2.4822561274614188,1.6548374183076124,181.53323120390638,17.80167016900027,81.33039194094177,12.691142847756174,100.99375420553811,122.04425960018641,11.948899593956437,47.649583309504486,3.1149880815202113,1.496654429792914,38.49930582003886,0.3640623036649216,753.0,-0.07702523240371846,0.3452855245683931,L,0.3452855245683931
1548086514,The Arena,541521,204.07334156939436,1.8466504530756886,211.79234046325072,22.049006409723724,21.95667388706994,15.161000219751404,119.27515276415873,256.813678509236,7.035738226218374,0.2954640724921102,0.9971912446608718,2.3267795708753676,17.063050186419364,0.5466674242424243,153.0,0.48366013071895425,0.6274509803921569,R,0.6274509803921569
1548554104,Volts,1092916,2.232559501370645,1.84826647244619,235.6539752368892,17.348085305732553,119.1857379707132,17.146788957248315,114.17162892665127,168.44844434521957,4.190623982080965,4.739614023401615,0.5123907052326071,0.33854385881440113,75.93447254866797,0.6298489726027399,572.0,-0.47027972027972026,0.5087412587412588,L,0.5087412587412588
1549272440,The Daily Punch,247110,1.3759054672008417,0.8902917728946623,187.36595038646757,29.258225081947312,85.1442677350168,24.402088138885517,116.26401197847113,135.5266885192829,5.705960908097608,49.08745093278297,1.0926308121889037,0.5260815021650277,92.87361903605682,0.2582183673469388,853.0,-0.04220398593200469,0.10785463071512309,L,0.10785463071512309
1549502623,Cleanup on Aisle 45 with AG & Harry Dunn,1084694,3.577045692149122,8.518531493674713,221.5924491146812,20.807711667991157,65.05060413351599,16.059828854958173,102.64646066079466,136.06602415058993,3.300469994302541,53.33301373474915,8.527750683602934,0.9587957525348163,89.33395040444586,0.409629007633588,836.0,-0.36363636363636365,0.42822966507177035,L,0.42822966507177035
1549624070,Amarica's Constitution,1441726,4.279592654915011,0.5965072420140859,208.9648102343996,17.159987403986612,86.41031652338933,17.770366907442884,102.64779854147044,127.55544396091906,16.785436345047533,15.120764971984968,1.616118458014907,1.6369268501781893,40.09083556792345,0.46979533527696826,829.0,-0.06875753920386007,0.1773220747889023,L,0.1773220747889023
1551206847,#SistersInLaw,1183877,2.2890891536874185,0.24495787991488982,212.97820635082869,23.43993506082135,89.08020005456648,18.549224285968897,130.62167775875366,131.37344504538902,5.228583712666096,34.99518953404788,4.003794313091647,0.8615759914247848,58.72231659201083,0.38928188405797104,776.0,-0.43170103092783507,0.4677835051546392,L,0.4677835051546392
