show_id,MDNE,MDWS,COND,SPLIT,VIMP,PP2,EMPH,HDG,MDCA,MDCO,n_files,words,D4_biber,D4_plus_imp
1595408601,3.244583917571956,1.4977753611826634,2.3756643969089484,6.489289024526822,1.855956064508904,18.63822313808937,0.9855439802889462,0.14558149848807256,2.8945347631313694,0.3319705566132825,8.0,8929.0,0.6394070338961182,0.47423938634258417
1599891719,2.3353992392721854,1.398374150779358,2.394098742470347,3.5192047009873932,1.3432300006210023,17.267541886604977,0.7545217630255232,0.7203649847854436,2.0100283984350744,1.0922266906787557,56.0,32206.0,-0.5310442808253892,-0.44088235178948154
1606834013,1.0301804946268218,2.2150260709553953,1.8825841454438392,4.48503418224643,2.368167702046224,17.469740747828645,0.5594064478139261,0.35329843957014573,3.1588809362579124,0.49515738259973496,8.0,6793.0,-0.6123911275639844,-0.33951381055241137
1607829807,2.3210466287846665,3.159347892460351,1.663636595708591,5.394179645492326,2.4551569162920877,12.20608894919854,0.491909965227716,0.21202820795522007,2.141231685183614,0.8123273852938683,8.0,11791.0,0.279957270805465,0.03156606025713419
1612691018,2.7090347265980537,1.8127433067282783,2.6030080235244695,4.540341566897711,1.5191588251767836,16.266982734719594,0.6266220611916264,0.21353921795141076,2.7950133935447736,1.5735477455716587,24.0,28566.0,0.07878808211029384,-0.054086135048656815
1614844654,2.2234930086336337,3.6383491929429432,3.212211139264264,4.198264883633634,1.8511559215465465,12.565612424924925,0.4316831081081081,0.24398899211711716,1.087562152777778,1.758158980855856,16.0,10656.0,0.577085259088069,0.15944084644812803
1617887885,0.9910541666666668,1.2910661050724639,3.405097590579709,7.567574565217391,5.342437735507246,10.275532192028987,0.07246559782608696,0.16304706521739132,2.5991180072463766,2.8307870289855073,16.0,5520.0,0.4961529169246235,0.5018081722872755
1623855270,4.2058323998670435,2.610601470832641,2.3796195695529336,3.6645936596310453,0.22381317101545622,11.528740302476317,0.6647972993185973,0.33239087585175336,2.39770116337045,1.857359672594316,16.0,12034.0,0.48332638551048235,-0.18224782885900148
1633301179,2.6064642472561603,2.046144108511079,3.642017586456823,4.422684738041002,3.7554072996479606,14.056643823773037,0.37274935286808863,0.21227128805135642,2.468366266307725,1.2494072634085733,24.0,19316.0,0.4351685738073356,0.40398369719119304
1634341981,1.0001742654700048,1.9027226924893716,2.065555210203118,4.418433859234766,0.3386466509211148,8.149781785545583,0.47236361832782237,0.2645254038734058,0.9697310344827585,1.9010599811053375,24.0,10585.0,-0.672752239465468,-1.0882123710730325
1635446643,1.5526185975250442,0.8215466470241602,2.143499681791397,3.454810795521509,2.3923064997053625,17.356894631703007,0.6423083087802002,0.1767850500883913,3.2534385680612847,0.4524745374189747,24.0,16970.0,-1.0647848776112556,-0.6427237929137743
1636762428,2.7140467856005097,1.800868951895508,4.388597992991399,4.1804334820006375,3.211729378783052,18.55687040458745,0.45239961134119144,0.2548606881172348,3.124375004778592,0.4666457024530105,8.0,15695.0,0.5817068569261731,0.6259413596448608
1640311112,2.33026799083552,2.4629547836369685,2.639723317689664,3.704824965817967,3.6058335575181992,17.73849997782787,0.5469110934555265,0.25868163408595396,2.2271795609918335,0.7422577177487897,32.0,27061.0,-0.07652100846342688,0.20673165692796927
1645614328,2.4012255317367273,1.5108974962317867,2.3519466546642103,2.9909780271311335,2.2763856263607436,16.778494795679116,0.8583202059956456,0.3014548149388712,2.5051701934349357,0.7398344624016079,24.0,23884.0,-0.6409115585770899,-0.40267456298798976
1647025876,1.8958169067139377,0.822088787945934,2.128354996676269,3.19225142920452,3.34723181918901,21.055613383558608,0.44317161533348104,0.5096467981387104,3.7641017504985594,1.1316316862397517,8.0,4513.0,-1.03215204136356,-0.31843909905929285
1647085571,2.6961701842546066,2.1361352579222643,3.0270353091990563,3.441373349741907,2.177970813249923,13.794850603356918,0.625574094964619,0.3931197142173452,2.7827493522031927,1.173395056917239,32.0,29253.0,0.001994228748962268,-0.12205858060966834
1648125917,2.5132958740699745,2.238234231076677,2.5806332318760377,3.1187637459263358,4.879125690217057,20.059235113447706,0.516506056693107,0.33511709094263054,3.403871570435959,1.1138141333087377,32.0,32526.0,-0.27145238105717756,0.362970594348394
1654162813,2.4252481068154648,1.7309764334111484,3.1780294368843593,4.647339480726528,2.318652883903661,17.20536046802938,0.7060212662984684,0.4327200307464556,2.668457114388202,0.5658708819677731,8.0,17563.0,0.18736112287304474,0.17470925393608597
1660317917,2.8866772730651995,1.8359783584863578,3.958610928555497,3.8778890231209573,1.9166958999330905,19.493266931826632,0.561301282432533,0.19701134488142147,2.1955696565311134,0.6627514980298862,40.0,26902.0,0.41613991449207344,0.37245593952659267
1669610956,2.1251097578284397,1.4393894304976493,3.0333548877849723,5.492802230994411,1.1320043023152664,14.899554887784975,0.7362662733966114,0.20846828262219463,1.8290603610396525,0.9396065066974187,16.0,22546.0,0.19362477548083934,-0.09425157264949663
1671451793,2.4029627533333335,1.6455479733333334,1.9779225866666665,4.365589853333334,0.7688455666666667,24.426240820000004,0.9866834,0.7666771333333333,2.8174044600000006,0.8184566533333333,16.0,15000.0,-0.33450067881840806,-0.07065409861021525
1674095262,1.7890820497497573,5.520198849630239,2.684380204676178,4.388760215134085,4.130346948532158,11.400959348621797,0.46313796967206994,0.4033734966758795,2.319944752371704,1.2520224098005528,24.0,13387.0,0.8742474643947495,0.6311056574648157
1679657705,3.3765659008173636,2.014045411772787,3.411704794285322,4.461964674771619,2.410660162099045,14.497867858369395,0.5494848581633354,0.29534783982416374,2.450786386427639,2.073017257366577,32.0,29118.0,0.6111121539994229,0.348839499144435
1692806415,3.600704855337546,3.015256401729298,2.230172514133688,2.9927505320917858,1.7683527934818757,12.235557482540738,0.5986032091785832,0.21616124043897572,0.928958929165281,1.810528732956435,8.0,6014.0,0.16341765901872446,-0.14298928162573102
