show_id,nw,rp,pc,media,media_negw,rp_rate,pc_rate,media_rate,media_neg,antimedia_rate
597919007,1792986,2627,2449,2784,234.765,14.651536598724139,13.658779265426501,15.527170875846213,0.08432650862068965,1.309352108716967
682478916,995576,422,408,212,13.822000000000001,4.238752239909359,4.098130127684878,2.1294205565421422,0.06519811320754718,0.1388342025119127
702998658,757203,223,783,566,25.115,2.945049081950283,10.340688032139335,7.474877938941077,0.04437279151943463,0.33168120041785354
716825890,802788,782,587,284,21.791,9.741052432273527,7.312017618599182,3.537671215812892,0.07672887323943663,0.27144152628091106
73329719,1053177,326,692,598,26.056,3.095396120500163,6.570595445969671,5.67805791429171,0.04357190635451505,0.24740380771703144
73330715,943961,866,948,3119,204.432,9.174107828607326,10.042787784664833,33.04161930418736,0.06554408464251363,2.165682692399368
73331636,243208,132,198,255,11.37,5.427453044307753,8.141179566461629,10.48485247195816,0.044588235294117644,0.4675010690437814
75462585,446061,184,287,477,30.88,4.1249963570005,6.434097578582302,10.693604686354556,0.06473794549266247,0.6922819973053013
78911087,1396649,611,1770,1153,53.337,4.374757007666207,12.67319133153713,8.255474353255542,0.04625932350390286,0.3818926587854214
791564318,1782202,1977,1669,741,44.489,11.093018636495751,9.364819476131213,4.1577778500978,0.060039136302294197,0.24962939105668155
91959525,241330,152,465,199,13.671,6.298429536319562,19.268221936767084,8.245970248207849,0.06869849246231155,0.5664857249409522
925428680,1841512,1312,2064,637,34.567,7.124580236240654,11.2081811033542,3.4591140323820864,0.05426530612244898,0.18770988187967277
929121341,2389428,1673,1566,1985,142.385,7.00167571485728,6.553869796453377,8.307427551698565,0.07173047858942065,0.5958957541302772
956270301,1902380,1028,906,1226,65.759,5.403757398626983,4.762455450540902,6.444558920930623,0.053637030995106035,0.345667006591743
969924303,1208382,720,716,799,76.214,5.958380710735512,5.925278595675871,6.6121474831634375,0.09538673341677097,0.6307111492888838
983782306,762476,634,738,804,50.158,8.315015816891286,9.678993174867143,10.544594190505668,0.062385572139303486,0.6578305415514718
