show_id,vimp,pp2,episodes,words,vimp_z,pp2_z,mfte_z
1722246285,35.935703796240304,237.1437494601006,108.0,752455.0,0.21177373572976835,0.39495651206652554,0.30336512389814696
1303660358,45.19938762119997,201.79339505722825,116.0,480095.0,0.8978262488077623,-0.32594992041591275,0.28593816419592477
1570045623,42.80286766867718,210.03171920660375,292.0,4374006.0,0.7203440973077383,-0.15794422507053196,0.28119993611860317
HOLDOUT_tucker,25.672252475916114,271.69604804680665,50.0,851503.0,-0.5483198408871695,1.099588042045934,0.2756341005793823
716825890,29.510088160463877,256.5972427667002,158.0,1352080.0,-0.264096321829851,0.7916752634305066,0.26378947080032783
1309354521,33.080060785411504,242.3875412758081,210.0,2188025.0,0.0002897191062586887,0.501894145773393,0.2510919324398258
1743030473,40.91567816566312,213.3767423554171,135.0,1046787.0,0.5805820840891096,-0.08972853825449659,0.24542677291730652
1317356120,23.509094332990788,275.5410899082045,258.0,4136697.0,-0.7085196175829709,1.1780007046024585,0.23474054350974383
73329719,32.86452337403081,240.64874953256458,213.0,1770298.0,-0.01567261138062994,0.46643463840421767,0.22538101351179388
1050430296,31.319502624901304,246.14100330900303,430.0,2654576.0,-0.13009419438436093,0.5784392036523308,0.22417250463398494
1351411911,17.734385553273302,295.4384450032077,248.0,2302307.0,-1.1361846313590631,1.5837712129798647,0.22379329081040078
1788891712,35.88211378270284,228.07282950244098,78.0,634578.0,0.2078049513716275,0.2099715336562723,0.20888824251394988
1462195742,31.256033147038004,244.72837018812695,347.0,3030135.0,-0.13479463490183025,0.5496311104725192,0.2074182377853445
402050558,43.31840915700545,200.33193426660299,223.0,2228152.0,0.7585242144562331,-0.35575376545733667,0.2013852244994482
380996798,41.15479068324936,208.14221548037335,231.0,2605286.0,0.5982903464497545,-0.1964772302821672,0.20090655808379365
1636762428,19.852061490962885,284.4638837074677,114.0,1943375.0,-0.9793531886642816,1.359964918377938,0.19030586485682827
1795032531,29.796771869017988,245.81231570431345,91.0,904796.0,-0.24286501877283806,0.5717362154503595,0.1644355983387607
1702202187,36.960886287220916,219.20127718245809,114.0,620115.0,0.2876969901920793,0.029052297014602112,0.1583746436033407
1441649707,37.40136294561563,217.5030457486515,231.0,1161455.0,0.3203179349645772,-0.005580056328242292,0.15736893931816748
1536169792,20.264779653806187,278.9781604991361,290.0,3267245.0,-0.9487879903952428,1.2480935322346889,0.14965277091972307
1485021241,16.06937807603353,294.14985725144237,93.0,922251.0,-1.2594922253613843,1.5574928003654154,0.14900028750201555
1633301179,52.38708844479866,161.3571980107803,139.0,1208313.0,1.4301350264450559,-1.1505728994020328,0.13978106352151154
1886801652,42.28671854429637,195.88933759267073,76.0,315229.0,0.6821189796768478,-0.4463524758030134,0.11788325193691718
1871531782,14.777285201604391,295.5457040320878,1.0,4737.0,-1.355182404385401,1.5859585665486662,0.11538808108163257
1599891719,22.322984606539773,267.883647904655,194.0,1276711.0,-0.7963608667008956,1.021841048215208,0.11274009075715624
1447684472,24.592496239990243,258.0474698773063,129.0,1525262.0,-0.6282847331660577,0.8212500179204191,0.09648264237718068
1884144340,22.620778801098723,264.9862659557279,1.0,6189.0,-0.7743067401333694,0.9627541926624863,0.09422372626455844
1529346075,24.021211358701223,259.45704140688343,244.0,3433632.0,-0.6705931102542084,0.8499956754924886,0.08970128261914007
1517313007,36.268881610898724,214.3444205073285,51.0,642424.0,0.2364483124281196,-0.06999449552509855,0.08322690845151051
1725387804,29.889199003071063,236.95731314583352,117.0,1071290.0,-0.23602002397467148,0.39115448121071816,0.07756722861802334
1818418128,27.405097399197512,244.8835730321582,66.0,391533.0,-0.41998832214637055,0.552796191289718,0.06640393457167373
