show_id,nw,imper_syn,imper_rx,you_rx,lean,solo,n_hosts,ep_len,words,avg_host_cfscore,show,side,inten,dir_z
1767877239,305852,3607.591093902018,1702.5100167417818,15726.054683513164,L,multi,3.0,14.0,307587,-1.137,No Gods No Mayors,-0.115079365079365,0.1706349206349206,-0.7681422507649595
1774505095,382625,5181.440338650809,1765.8311820654742,18966.93000358246,L,multi,2.0,57.5,385554,-0.953,Raging Moderates with Scott Galloway and Jessica Tarlov,-0.2507552870090634,0.5045317220543807,-0.02920799866144082
1785081636,112984,7103.941103250248,2532.1853231102123,13835.203237620402,L,solo,1.0,21.0,114217,,The Mary Trump Podcast,-0.6284722222222222,0.8298611111111112,0.5200516320096753
1788891712,314862,5227.872406907976,2308.0692880303345,18477.18699690592,R,solo,1.0,61.0,323729,1.2223333333333333,It's A Numbers Game with Ryan Girdusky,0.2699115044247787,0.4026548672566372,0.28864408977683603
1790957194,828088,7415.227699029762,3439.083730332136,20026.09995496224,R,solo,1.0,50.0,853677,2.394,The 47 Morning Update with Ben Ferguson,0.7280606717226435,0.7648970747562297,1.72716797153684
1795032531,332413,4818.642407546227,2237.4172739751257,19981.07960252028,L,solo,1.0,73.5,332923,,The Jim Acosta Show,-0.5795454545454546,0.7159090909090909,0.26721194761271766
1798460240,99358,5079.845118820804,2256.6802442450507,10415.67866705953,R,solo,1.0,19.0,99461,-1.156,10 Minute Drill,0.7527675276752768,0.7896678966789668,-0.48945459654998125
1800671132,737580,4839.188458761127,2316.609622064335,23018.174960895107,L,solo,1.0,114.0,738276,,Destiny,-0.1346153846153846,0.5192307692307693,0.5895367026791737
1805186512,532045,4369.610284612499,2249.271359363129,22752.93735536729,R,multi,2.0,113.0,537824,1.659,Going Rogue with Lara Logan,0.5473684210526316,0.6526315789473685,0.3993903108878312
1809246826,74343,6449.930547832838,1985.8678235621708,17715.153679076153,L,solo,1.0,12.5,75112,,The Keith Edwards Show,-0.428,0.684,0.3365540392246356
1810218232,429636,5147.774231225719,2113.5351447073967,20286.148037507828,R,solo,1.0,102.5,437008,,Next Up with Mark Halperin,0.1557788944723618,0.3668341708542713,0.30096287013626216
1818418128,201862,4360.111645000636,2090.6152553611746,20156.21449876206,R,solo,1.0,50.0,203155,,Pod Force One,0.6376811594202898,0.6473429951690821,0.06747046658045523
1818658022,177401,5501.451242716143,2097.3328971056776,13349.4614896001,R,solo,1.0,49.0,177646,-0.904,"Life, Liberty & Levin Podcast",0.6858407079646017,0.7035398230088495,-0.22390676735790394
1820648828,538499,5992.478050216009,2116.9032323385627,21195.79463259074,L,solo,1.0,171.5,548931,-0.572,The Joy Reid Show,-0.6971153846153846,0.7548076923076923,0.6052003477562117
1822142909,274811,3173.033199918427,1733.3835716934502,14317.909539380957,L,solo,1.0,49.5,274811,,Glenn Diesen - Greater Eurasia Podcast,-0.0099009900990099,0.3135313531353135,-0.9860482621890062
1839861250,230267,5749.012743261402,2433.999766408905,23168.774054853257,L,multi,2.0,82.0,232197,-1.021,The Moment with Jorge Ramos and Paola Ramos,-0.3875968992248062,0.4806201550387597,0.9177232192821817
1843478428,616203,6156.11532744896,2275.9559130447124,24017.37999221805,R,solo,1.0,215.0,626322,,Owen Report,0.216,0.632,0.9976528884880439
1868807558,170416,4884.482764159119,2207.570323512208,18064.936523451943,R,solo,1.0,56.0,170807,,Batya!,0.3031914893617021,0.5797872340425532,0.09753064532125127
1869456664,167390,5545.30854005461,1787.077846421477,16714.474435768127,L,multi,2.0,98.0,167390,,What's The Plan? with Leah Greenberg and Ezra Levin,-0.75,0.8189655172413793,-0.11703966333215444
1871628261,75901,7307.131941829192,2594.124316135442,13370.001422848549,L,solo,1.0,14.0,76171,-1.008,The Harry Sisson Show,-0.7085201793721974,0.7443946188340808,0.5726137194830085
1873028393,115435,2954.256945177346,2107.6126887236114,15752.142721953747,L,solo,1.0,62.0,115435,-1.058,Politics Chat,-0.6576576576576577,0.6576576576576577,-0.6774911592369838
1874174561,57254,3827.308167892655,1166.959079867324,5173.651535757103,L,solo,1.0,27.0,57254,,Hope For America with Heather Delaney Reese,-0.7627118644067796,0.8305084745762712,-1.9787874693733019
1876034889,134969,5318.635175287936,2129.288188373149,16028.303002844432,L,multi,4.0,30.5,137955,-0.975875,Breaking News from Pod Save America,-0.5,0.6171171171171171,-0.016864744023090333
1877144831,167936,3115.434586383153,2049.27072146054,17239.27781092802,L,solo,1.0,42.0,167936,,Paul Krugman Podcast,-0.504424778761062,0.5929203539823009,-0.5422988422614333
1880163995,1403708,6931.419155907797,2916.3326446103906,17934.575276818596,L,solo,1.0,121.5,1403967,-0.943,The Kyle Kulinski Show,-0.5907643312101911,0.7882165605095541,1.0805971116671151
1886801652,78092,6389.735484034025,2883.9244341297094,15941.357573952817,L,solo,1.0,33.5,78344,-0.5535,Sidebar with Katie Phang,-0.6176470588235294,0.696078431372549,0.7425665624257332
219258773,1714478,6673.473031437281,2709.4592970851404,20322.132968024744,R,solo,1.0,155.0,1749777,1.659,Brian Kilmeade Show,0.538083538083538,0.6339066339066339,1.0888385110948107
268213039,249413,4496.617054535176,1963.8498600282455,19331.25121566273,L,multi,5.0,59.0,258587,-1.154,The Political Scene | The New Yorker,-0.3,0.3333333333333333,-0.050325258934619255
354628391,2015653,6728.304396165324,1896.3176494039428,20624.085076572144,R,,0.0,114.5,2090808,,Renegade Talk Radio,0.6645435244161358,0.7388535031847133,0.607076284361944
380996798,1536217,5077.376520560482,2025.8267826990364,17159.331711986182,L,solo,1.0,88.0,1571285,,"The Bob Cesca Show | Politics Podcast, News & Commentary",-0.6343366778149386,0.705685618729097,-0.047819275002753646
402050558,802776,5087.031318494871,2817.1465929796905,16056.283899744749,L,solo,1.0,76.0,836599,,The David Pakman Show,-0.439469320066335,0.6583747927031509,0.3667285148074946
506779862,1454281,3801.760270832278,1737.7895421348285,12796.424576386991,L,,0.0,79.0,1463339,,Lectures in History,-0.0993975903614457,0.1636546184738956,-0.9509462354576793
545045867,724741,4740.704792011263,1832.20557264572,16861.83976694932,L,solo,1.0,50.0,738087,1.125,Scott Horton Show - Just the Interviews,-0.0939597315436241,0.4053691275167785,-0.2869667063335778
597919007,1766786,6604.729462487937,2605.4912445712566,16017.507688150135,L,multi,2.0,78.0,1792986,-1.0779999999999998,The Young Turks,-0.5587326120556414,0.7287480680061824,0.626878516051054
682478916,993089,3583.5047740376945,1942.6569698995895,14843.782051911305,L,solo,1.0,54.0,995576,-1.021,War on the Rocks,-0.0282375851996105,0.0671859785783836,-0.6974064864067152
702998658,756559,4402.261903703611,1820.473228297048,18266.280908119264,L,solo,1.0,75.5,757203,,Week In Review,-0.1789264413518886,0.3658051689860835,-0.26060187871579116
716825890,787910,4788.660437907841,2117.363200078261,20293.21022550373,R,solo,1.0,64.5,802788,,The Tom Woods Show,0.4427609427609427,0.6111111111111112,0.20949252857027081
73329719,1050756,5693.234572507709,1681.4419287509895,20352.97958361249,L,multi,2.0,71.0,1053177,-1.056,KQED's Forum,-0.3333333333333333,0.4035087719298245,0.17270072503261794
73330715,940904,3284.7795443925384,1511.9556527925922,13208.515688221642,L,multi,2.0,43.0,943961,-1.032,On the Media,-0.2858627858627858,0.3523908523908524,-1.196119767160561
73331636,243090,3539.111566038552,1522.2458984976945,17744.05538878304,L,solo,1.0,33.0,243208,,The Brian Lehrer Show,-0.2901960784313726,0.3294117647058823,-0.7252829456501195
75462585,438214,5768.492523648053,1433.7994927344348,18145.55457472967,L,solo,1.0,28.0,446061,,NBC Nightly News with Tom Llamas,-0.2698795180722891,0.3036144578313253,-0.16000184105424045
78911087,1383585,4277.66117020653,2119.7641416173656,16279.016350696076,L,solo,1.0,69.0,1396649,,Face the Nation with Margaret Brennan,-0.08,0.3664,-0.27509988724659784
791564318,1761562,2807.8442430533046,1494.8623925235856,13660.90950618976,L,multi,3.0,77.0,1782202,-1.0566666666666666,Jacobin Radio,-0.5201342281879194,0.5553691275167785,-1.2930520302155957
91959525,229057,4707.103420032018,2065.9868215478496,13463.553526880003,R,solo,1.0,71.5,241330,,This Week with George Stephanopoulos,0.0273972602739726,0.3926940639269406,-0.4432013969540496
925428680,1841142,3192.720997290729,1954.0831335419516,17212.71827916099,L,solo,1.0,95.0,1841512,,Conversations with Bill Kristol,-0.0838815789473684,0.2648026315789473,-0.5854585072280084
929121341,2347007,7756.232216378907,3085.034955182241,24820.231734618446,R,solo,1.0,101.0,2389428,0.904,Louder with Crowder,0.551622418879056,0.671583087512291,2.009295500993425
956270301,1880610,3905.3545784824328,1549.6638781992829,14368.345608101125,L,solo,1.0,102.0,1902380,1.743,Rational Security,-0.1788756388415673,0.2129471890971039,-0.9069068452375676
969924303,1175498,5839.747973948343,1629.1009483110631,15890.410125234024,L,multi,3.0,59.0,1208382,-1.393,The Skepticrat,-0.611984282907662,0.6650294695481336,-0.21323610488340983
983782306,744075,3507.4671828014148,1726.158362741416,18706.647463825208,R,solo,1.0,59.0,762476,,Federalist Radio Hour,0.4915824915824915,0.6060606060606061,-0.5182379530480911
