show_id,nw,passages,ruling_rate,politician_rate,corrupt_rate,shame_rate,truth_rate,betray_rate,establishment_rate,consensus_rate,propaganda_rate,elite_rate,referendum_rate,scandal_rate,dishonest_rate,deceive_rate,undemocratic_rate,deceit_rate
1531192509,74189,600,0.8087452317729042,1.7522813355079594,0.8087452317729042,0.5391634878486029,1.0783269756972058,0.4043726158864521,3.77414441494022,0.5391634878486029,0.8087452317729042,1.482699591583658,0.0,0.4043726158864521,0.13479087196215073,0.0,0.0,0.0
1535384390,76144,600,0.0,1.0506408909434755,0.13133011136793443,0.26266022273586886,1.1819710023114098,0.3939903341038033,0.6566505568396722,0.26266022273586886,0.3939903341038033,0.13133011136793443,0.13133011136793443,0.0,0.7879806682076066,0.0,0.0,0.0
1538788132,71518,600,4.194748175284544,2.2371990268184234,1.1185995134092117,0.0,0.5592997567046059,0.2796498783523029,0.4194748175284544,0.6991246958807573,0.0,0.13982493917615146,0.0,1.2584244525853632,0.0,0.0,0.13982493917615146,0.0
1548554104,72837,600,0.0,0.41187857819514806,0.1372928593983827,0.2745857187967654,0.6864642969919135,0.0,0.0,0.6864642969919135,0.0,1.0983428751870616,0.0,0.0,0.0,0.0,0.0,0.0
1551582052,73718,600,0.4069562386391383,0.8139124772782766,1.0852166363710356,0.13565207954637945,0.6782603977318972,0.13565207954637945,0.2713041590927589,0.0,0.4069562386391383,0.6782603977318972,0.0,0.8139124772782766,0.13565207954637945,0.0,0.0,0.0
1570045623,73684,600,0.27142934694099125,1.3571467347049562,1.2214320612344607,0.4071440204114869,1.6285760816459476,0.27142934694099125,0.6785733673524781,0.13571467347049562,1.085717387763965,1.6285760816459476,0.0,0.4071440204114869,0.13571467347049562,0.13571467347049562,0.0,0.0
1570380458,75892,600,0.39529858219575187,0.7905971643915037,0.658830970326253,0.7905971643915037,1.317661940652506,0.1317661940652506,0.1317661940652506,0.0,0.1317661940652506,2.371791493174511,0.0,0.1317661940652506,0.0,0.1317661940652506,0.0,0.0
1573813504,74623,600,0.40202082467871836,1.0720555324765824,0.1340069415595728,0.40202082467871836,0.9380485909170094,0.2680138831191456,0.1340069415595728,0.0,0.0,0.8040416493574367,0.1340069415595728,0.0,0.0,0.0,0.0,0.0
1584730781,74272,600,0.8078414476518742,0.6732012063765618,1.884963377854373,0.5385609651012494,5.520249892287807,0.0,0.13464024127531235,0.0,0.2692804825506247,0.5385609651012494,0.0,0.4039207238259371,0.0,0.13464024127531235,0.0,0.0
1587936366,70648,600,0.5661872947571056,1.698561884271317,0.5661872947571056,0.2830936473785528,0.42464047106782926,0.0,0.1415468236892764,0.42464047106782926,0.7077341184463821,0.7077341184463821,0.0,0.1415468236892764,0.0,0.0,0.0,0.0
1595408601,74161,600,0.1348417631908955,1.078734105527164,1.4832593950998505,0.6742088159544775,2.157468211054328,0.269683526381791,0.269683526381791,0.0,1.078734105527164,0.539367052763582,0.269683526381791,0.1348417631908955,0.0,0.0,0.0,0.0
1623855270,71288,600,0.0,0.7013803164627987,0.7013803164627987,0.0,0.2805521265851195,0.14027606329255976,0.9819324430479184,0.4208281898776792,0.14027606329255976,0.2805521265851195,0.2805521265851195,0.14027606329255976,0.0,0.0,0.0,0.0
1633301179,72992,600,0.13700131521262604,0.4110039456378781,1.7810170977641386,0.0,0.5480052608505042,0.13700131521262604,0.0,0.13700131521262604,0.8220078912757562,0.4110039456378781,0.0,1.0960105217010083,0.0,0.0,0.0,0.13700131521262604
1635446643,74929,600,0.26691935031830133,1.3345967515915067,0.9342177261140546,0.26691935031830133,2.1353548025464106,0.0,0.8007580509549039,0.0,0.13345967515915066,0.6672983757957534,0.0,0.0,0.13345967515915066,0.0,0.0,0.0
1647025876,74330,600,0.4036055428494551,0.5381407237992735,2.5561684380465493,0.8072110856989102,6.726759047490919,0.6726759047490919,1.748957352347639,0.0,0.26907036189963673,0.5381407237992735,0.13453518094981837,0.26907036189963673,0.0,0.13453518094981837,0.0,0.0
1654162813,76096,600,0.39423885618166526,0.6570647603027755,0.9198906644238857,0.39423885618166526,1.445542472666106,0.5256518082422204,0.5256518082422204,0.0,0.9198906644238857,0.2628259041211102,0.1314129520605551,0.7884777123633305,0.1314129520605551,0.0,0.0,0.0
1669610956,69715,600,0.573764613067489,2.5819407588037007,1.7212938392024673,0.0,1.0040880728681059,0.0,3.4425876784049345,0.8606469196012336,2.725381912070573,1.8647349924693395,0.0,1.2909703794018503,0.0,0.0,0.0,0.2868823065337445
1674095262,72716,600,1.787777105451345,1.375213158039496,0.8251278948236976,0.5500852632157984,3.57555421090269,0.0,0.0,0.1375213158039496,0.0,0.4125639474118488,0.0,0.1375213158039496,0.0,0.0,0.0,0.0
1730358737,64133,600,0.15592596635117648,1.403333697160588,2.1829635289164706,0.31185193270235295,1.8711115962141174,0.31185193270235295,1.5592596635117646,0.31185193270235295,0.7796298317558823,0.6237038654047059,0.0,0.46777789905352934,0.0,0.0,0.0,0.0
1743030473,75837,600,0.1318617561348682,2.109788098157891,1.0548940490789456,0.1318617561348682,1.4504793174835502,0.0,0.1318617561348682,0.1318617561348682,0.1318617561348682,0.659308780674341,0.1318617561348682,0.2637235122697364,0.1318617561348682,0.0,0.0,0.0
1750591415,76291,600,0.0,0.7864623612221625,0.2621541204073875,0.6553853010184688,5.5052365285551375,0.524308240814775,0.13107706020369375,0.0,0.7864623612221625,0.7864623612221625,0.0,0.39323118061108125,0.2621541204073875,0.2621541204073875,0.0,0.13107706020369375
1751785203,70479,600,0.9932036493139801,1.9864072986279602,0.14188623561628286,0.5675449424651314,1.5607485917791115,0.14188623561628286,0.5675449424651314,0.14188623561628286,0.9932036493139801,0.0,0.0,0.5675449424651314,0.14188623561628286,0.14188623561628286,0.14188623561628286,0.0
1795032531,75717,600,0.26414147417356737,0.6603536854339184,1.981061056301755,0.39621221126035105,3.433839164256376,0.0,0.5282829483471347,0.13207073708678368,0.5282829483471347,0.39621221126035105,0.0,0.5282829483471347,0.13207073708678368,0.0,0.13207073708678368,0.0
1800671132,73912,600,0.27059205541725295,1.2176642493776382,0.6764801385431323,0.0,1.2176642493776382,0.13529602770862648,0.0,0.27059205541725295,0.9470721939603852,0.0,0.13529602770862648,0.13529602770862648,0.40588808312587943,0.0,0.13529602770862648,0.0
1818658022,71854,600,0.5566843877863445,1.2525398725192751,0.4175132908397584,0.0,1.2525398725192751,0.13917109694658614,0.974197678626103,0.2783421938931723,1.3917109694658611,0.5566843877863445,0.0,0.0,0.13917109694658614,0.0,0.0,0.2783421938931723
1820648828,75623,600,0.79340941248033,0.661174510400275,0.79340941248033,0.52893960832022,2.38022823744099,0.0,0.0,0.0,0.79340941248033,0.79340941248033,0.0,0.52893960832022,0.26446980416011,0.0,0.132234902080055,0.0
1871628261,73363,600,0.2726169867644453,0.9541594536755585,2.8624783610266755,0.6815424669111132,2.8624783610266755,0.5452339735288906,0.0,0.0,0.40892548014666796,0.0,0.0,0.8178509602933359,0.0,0.0,0.0,0.0
1880163995,76024,600,0.3946122277175629,1.1838366831526885,3.5515100494580656,1.0522992739135009,2.4992107755445647,0.1315374092391876,1.9730611385878143,0.0,0.9207618646743134,1.0522992739135009,0.0,0.3946122277175629,0.5261496369567504,0.0,0.0,0.0
HOLDOUT_ryan,77453,600,0.0,1.1619950163324855,0.25822111474055237,0.12911055737027619,2.5822111474055234,0.12911055737027619,0.12911055737027619,0.0,0.5164422294811047,0.38733167211082853,0.0,0.0,0.12911055737027619,0.0,0.0,0.0
HOLDOUT_parnas,71196,600,0.5618293162537221,0.7022866453171527,3.7923478847126244,0.28091465812686106,4.354177200966346,0.4213719871902916,0.5618293162537221,0.0,0.0,0.0,0.0,1.2641159615708748,0.0,0.0,0.0,0.0
HOLDOUT_kelly,75195,600,0.3989626969878316,0.3989626969878316,0.0,0.9309129596382739,1.5958507879513264,0.13298756566261055,0.2659751313252211,0.13298756566261055,0.0,0.3989626969878316,0.0,0.0,0.13298756566261055,0.13298756566261055,0.0,0.0
HOLDOUT_bongino,76396,600,0.392690716791455,1.1780721503743652,0.78538143358291,0.2617938111943034,7.461123619037646,0.2617938111943034,0.6544845279857584,0.0,0.392690716791455,0.0,0.0,0.392690716791455,0.0,0.392690716791455,0.0,0.1308969055971517
HOLDOUT_tucker,75023,600,0.1332924569798595,0.6664622848992976,1.7328019407381736,0.6664622848992976,2.132679311677752,0.6664622848992976,0.0,0.1332924569798595,2.3992642256374714,0.6664622848992976,0.0,0.1332924569798595,0.1332924569798595,0.1332924569798595,0.0,0.0
HOLDOUT_beck,75905,600,0.1317436269020486,1.0539490152163888,0.7904617614122916,0.1317436269020486,3.1618470456491665,0.0,0.0,0.2634872538040972,1.1856926421184375,0.3952308807061458,0.0,0.0,0.0,0.0,0.0,0.0
HOLDOUT_shapiro,73642,600,0.0,2.308465277966378,1.9010890524428994,0.40737622552347846,2.5800494283153634,0.27158415034898564,0.40737622552347846,0.0,0.9505445262214497,0.5431683006979713,0.0,0.27158415034898564,0.40737622552347846,0.0,0.0,0.13579207517449282
HOLDOUT_rogan,77301,600,0.0,0.38809329762874994,1.0349154603433333,0.2587288650858333,0.2587288650858333,0.0,0.0,0.0,0.0,0.2587288650858333,0.0,0.0,0.0,0.0,0.0,0.12936443254291666
HOLDOUT_thedaily,74755,600,0.0,1.0701625309343856,0.1337703163667982,0.0,0.668851581833991,0.0,0.5350812654671928,0.0,0.0,0.1337703163667982,0.0,0.1337703163667982,0.0,0.1337703163667982,0.0,0.0
HOLDOUT_kirk,74687,600,0.937244768165812,0.40167632921391944,0.5355684389518925,0.40167632921391944,3.6150869629252744,0.13389210973797314,0.40167632921391944,0.2677842194759463,0.40167632921391944,0.6694605486898657,0.0,0.13389210973797314,0.0,0.0,0.0,0.0
