chart_date,show_id,show_name,in_corpus,charted,rank,publisher
20260713,1579061364,Head in the Office,1,1,140,HITO Media LLC
20260713,1093260018,Slate News,1,1,141,Slate Podcasts
20260713,925428680,Conversations with Bill Kristol,1,1,142,Bill Kristol
20260713,1462195742,The Al Franken Podcast,1,1,143,The Al Franken Podcast
20260713,1576614213,American Conservative University,1,1,144,American Conservative University
20260713,1467993804,What the Hell Is Going On,1,1,146,AEI Podcasts
20260713,1877144831,Paul Krugman Podcast,1,1,147,Paul Krugman
20260713,1709994511,UNGOVERNED,1,1,149,Shawn Farash
20260713,73329719,KQED's Forum,1,1,150,KQED
20260713,1785081636,The Mary Trump Podcast,1,1,151,Mary Trump Media
20260713,1432118523,The Damage Report with John Iadarola,1,1,152,TYT Network
20260713,791564318,Jacobin Radio,1,1,155,Jacobin
20260713,1843478428,Owen Report,1,1,156,Owen Shroyer
20260713,1531192509,Bad Faith,1,1,157,Briahna Joy Gray
20260713,1702202187,Perino on Politics,1,1,160,FOX News Podcasts
20260713,1568505052,MOATS with George Galloway,1,1,161,Molucca Media Ltd
20260713,380996798,"The Bob Cesca Show | Politics Podcast, News & Commentary",1,1,162,Bob Cesca
20260713,1172546141,The President’s Inbox,1,1,163,Council on Foreign Relations
20260713,1043245989,The Dig,1,1,164,Daniel Denvir
20260713,1535255041,Unf*cking The Republic,1,1,165,UNFTR Media
20260713,387042247,Washington Today,1,1,166,C-SPAN
20260713,682478916,War on the Rocks,1,1,167,Ryan Evans
20260713,983782306,Federalist Radio Hour,1,1,168,Radio America
20260713,1111319839,The Conversation with Dasha Burns,1,1,169,POLITICO
20260713,1476110521,Useful Idiots with Katie Halper and Aaron Maté,1,1,170,"Useful Idiots, LLC"
20260713,1549624070,Amarica's Constitution,1,1,171,Akhil Reed Amar
20260713,1289062927,ChinaTalk,1,1,172,Jordan Schneider
20260713,1570380458,The Victor Davis Hanson Show,1,1,173,Victor Davis Hanson and Jack Fowler
20260713,1356662668,Politically Georgia,1,1,174,The Atlanta Journal-Constitution
20260713,1725442221,Hawk Podcasts,1,1,175,Hawk
20260713,1721813926,Bad Hasbara - The World's Most Moral Podcast,1,1,176,Matt Lieb
20260713,1439837349,The Political Orphanage,1,1,177,Andrew Heaton
20260713,1671451793,Maiden Mother Matriarch with Louise Perry,1,1,178,Louise Perry
20260713,1502568407,SGT Report’s The Propaganda Antidote,1,1,179,SGT Report
20260713,1607829807,Mark Kaye Saves The Republic,1,1,181,Kayetriot Media
20260713,545045867,Scott Horton Show - Just the Interviews,1,1,182,Scott Horton
20260713,1317356120,The Peter McCormack Show,1,1,183,Peter McCormack
20260713,1570432345,Firing Line with Margaret Hoover,1,1,184,Firing Line With Margaret Hoover
20260713,1818658022,"Life, Liberty & Levin Podcast",1,1,185,FOX News Podcasts
20260713,1634341981,Antiwar News With Dave DeCamp,1,1,186,Dave DeCamp
20260713,474763182,The Globalist,1,1,187,Monocle
20260713,1871628261,The Harry Sisson Show,1,1,188,Harry Sisson
20260713,1788891712,It's A Numbers Game with Ryan Girdusky,1,1,189,iHeartPodcasts
20260713,1654162813,The Kyle Seraphin Show,1,1,190,Kyle Seraphin
20260713,1480605295,POLITICO Energy,1,1,191,POLITICO
20260713,1648125917,Stay Free with Russell Brand,1,1,193,Stay Free with Russell Brand
20260713,1612691018,THE WEEKEND SHOW,1,1,194,Evergreen Podcasts
20260713,1880163995,The Kyle Kulinski Show,1,1,195,Kyle Kulinski
20260713,1536984072,The Dishcast with Andrew Sullivan,1,1,197,Andrew Sullivan
20260713,1309354521,Majority 54,1,1,198,Majority 54
20260713,1362265400,Timcast News,1,1,199,Timcast Media
20260713,1874174561,Hope For America with Heather Delaney Reese,1,1,200,Heather Delaney Reese
20260713,124960485,"Best of the Left - Leftist Perspectives on Progressive Politics, News, Culture, Economics and Democracy",1,1,201,"Best of the Left: Perspectives on Politics, Culture, and Economics"
20260713,1587936366,The Inside Story Podcast,1,1,202,Al Jazeera
20260713,1594728054,The Great America Show,1,1,204,Fawcett Strategies
20260713,1767877239,No Gods No Mayors,1,1,205,The Office of the Mayor
20260713,1549502623,Cleanup on Aisle 45 with AG & Harry Dunn,1,1,206,MSW Media
20260713,956270301,Rational Security,1,1,207,The Lawfare Institute
20260713,1548086514,The Arena,1,1,209,Father Josiah Trenham
20260713,1155629323,The Reason Roundtable,1,1,210,The Reason Roundtable
20260713,1868807558,Batya!,1,1,211,Batya
20260713,1592116227,The Breitbart News Daily Podcast,1,1,212,SiriusXM
20260713,1809246826,The Keith Edwards Show,1,1,213,Keith Edwards
20260713,1060110806,The Nation Podcasts,1,1,214,The Nation Magazine
20260713,702998658,Week In Review,1,1,215,KUOW News and Information
20260713,1493858530,Hood Politics with Prop,1,1,217,Cool Zone Media and iHeartPodcasts
20260713,1485186805,Timothy Gordon Rules for Retrogrades Podcast,1,1,219,Timothy Gordon
20260713,1567204040,The Drill Down with Peter Schweizer,1,1,221,Government Accountability Institute
20260713,1869456664,What's The Plan? with Leah Greenberg and Ezra Levin,1,1,222,Indivisible
20260713,1614844654,Week In Review,1,1,224,FITSNews
20260713,1751785203,Brad vs Everyone,1,1,225,iHeartPodcasts
20260713,1599891719,Seattle Nice,1,1,229,"David Hyde, Erica Barnett, and Sandeep Kaushik"
20260713,1368074498,The Lars Larson Show Pacific Northwest Podcast,1,1,230,Lars Larson
20260713,1800671132,Destiny,1,1,231,Destiny
20260713,1208232103,The Buck Sexton Show,1,1,233,Premiere Networks
20260713,1485021241,The Reason Interview With Nick Gillespie,1,1,234,The Reason Interview With Nick Gillespie
20260713,1606834013,The Josh Hammer Show,1,1,236,The Josh Hammer Show
20260713,1714009198,Mea Culpa,1,1,237,Michael Cohen
20260713,1839861250,The Moment with Jorge Ramos and Paola Ramos,1,1,238,iHeartPodcasts
20260713,1449848509,I Don't Speak German,1,1,241,IDSG
20260713,1633301179,Countdown with Keith Olbermann,1,1,244,iHeartPodcasts
20260713,1482179882,The Mona Charen Show,1,1,245,The Bulwark
20260713,1112258664,Russian Roulette,1,1,246,Center for Strategic and International Studies
20260713,1721969693,Politix,1,1,249,Politix
20260713,1351411911,The TPM Show with Josh and Kate,1,1,250,Talking Points Memo
20260713,1375568988,TRIGGERnometry,0,1,14,TRIGGERnometry
20260713,1788738240,It’s That Part,0,1,44,Jesse Lee Hammonds
20260713,1493229344,The Dispatch Podcast,0,1,45,The Dispatch
20260713,1212380212,The Five,0,1,49,FOX News Podcasts
20260713,1611374685,The Rest Is Politics,0,1,59,Goalhanger
20260713,1835450563,Sources & Methods,0,1,72,NPR
20260713,1854256395,America First with Nicholas J. Fuentes Repost,0,1,74,WANGHAF
20260713,159752078,This Morning With Gordon Deal,0,1,79,Compass Media Networks
20260713,418152882,Fox News Sunday Audio,0,1,80,FOX News Podcasts
20260713,1665265193,The Rest Is Politics: Leading,0,1,85,Goalhanger
20260713,1889550138,The Loren Piretra Show,0,1,91,Loren Piretra
20260713,1896805652,NARITAS,0,1,105,Yanis AHMADI
20260713,1896918330,Tocqueville Road Trip from The Economist,0,1,106,The Economist
20260713,114345000,PBS News Hour - Brooks and Capehart,0,1,110,PBS News
20260713,155974141,Common Sense with Dan Carlin,0,1,117,Dan Carlin
20260713,1494037881,Checks and Balance from The Economist,0,1,121,The Economist
20260713,1504713161,El hilo,0,1,122,My Cultura and iHeartPodcasts
20260713,1473150244,Americast,0,1,129,BBC News
20260713,1796721454,,0,1,132,
20260713,1857136176,SPN LIVE - The Stew Peters Network,0,1,133,Stew Peters
20260713,1696250206,HasanAbi,0,1,145,HasanAbi
20260713,1849994842,Deseret Voices,0,1,148,Deseret News
20260713,1896897095,Wired In,0,1,153,The Daily Wire
20260713,6787978198,Super Tuesdays with Chris Cillizza and Chuck Todd,0,1,154,iHeartPodcast
20260713,1625856906,不明白播客,0,1,158,袁莉和她的朋友们
20260713,1882059409,The Sunday Story,0,1,159,NPR
20260713,1875402719,Make It Make Sense,0,1,180,The Washington Post
20260713,1763234285,Autocracy in America,0,1,192,The Atlantic
20260713,1001507547,Novara Media,0,1,196,Novara Media
20260713,1610749444,Politics Weekly America,0,1,203,The Guardian
20260713,1562652774,DW News Brief,0,1,208,DW
20260713,1818530979,Frontline: The War in Ukraine and Global Security,0,1,216,Times Radio
20260713,1733640626,,0,1,218,
20260713,1703785141,The Rest Is Money,0,1,220,Goalhanger
20260713,1599294971,Extremely American,0,1,223,NPR
20260713,1871930209,Essential Minnesota,0,1,226,Minnesota Star Tribune
20260713,330326320,Es la Mañana de Federico,0,1,227,esRadio
20260713,6784324944,Accountability,0,1,228,KABC | CMLS Los Angeles
20260713,1801103648,The Nerd Reich,0,1,232,nerdreich
20260713,1884144340,Get Angry,0,1,235,"Bryan Andrews, ItsLuke"
20260713,1896939049,On Couch with Kelly & Clint,0,1,239,Man UnMade Podcast
20260713,1659250199,"Mueller, She Wrote - When the Facts Were Fresh",0,1,240,MSW Media
20260713,1556687660,Candace Owens,0,1,242,The Daily Wire
20260713,1700432142,RONZHEIMER.,0,1,243,Paul Ronzheimer
20260713,1639875478,Azad | آزاد,0,1,247,Azad | آزاد
20260713,1871531782,Uncertain with DL Hughley,0,1,248,DL Hughley
20260821,1192761536,Pod Save America,1,1,1,Pod Save America
20260821,1510240831,The MeidasTouch Podcast,1,1,4,MeidasTouch Network
20260821,1794450472,Bulwark Takes,1,1,9,The Bulwark
20260821,1447684472,The Bulwark Podcast,1,1,2,The Bulwark
20260821,1730358737,Letters from an American,1,1,8,Heather Cox Richardson
20260821,1750591415,Candace,1,1,3,Candace Owens
20260821,1617887885,The President's Daily Brief,1,1,11,The First TV
20260821,1050430296,The New Yorker Radio Hour,1,1,27,WNYC Studios and The New Yorker
20260821,1057255460,The NPR Politics Podcast,1,1,7,NPR
20260821,1865794721,Real Baron Podcast,1,1,25,Baron Coleman
20260821,1495601614,Verdict with Ted Cruz,1,1,26,iHeartPodcasts
20260821,1645614328,Fast Politics with Molly Jong-Fast,1,1,24,iHeartPodcasts
20260821,1640311112,The Necessary Conversation,1,1,36,The Necessary Conversation
20260821,1647085571,The Next Level,1,1,15,The Bulwark
20260821,1258635512,Radio Atlantic,1,1,30,The Atlantic
20260821,268213039,The Political Scene | The New Yorker,1,1,20,The New Yorker
20260821,1535384390,Ruthless Podcast,1,1,12,"Josh Holmes, Comfortably Smug, Michael Duncan and John Ashbrook"
20260821,1408796715,Runaway Country with Alex Wagner,1,1,40,Runaway Country with Alex Wagner
20260821,1774505095,Raging Moderates with Scott Galloway and Jessica Tarlov,1,1,13,Vox Media Podcast Network
20260821,1570045623,Breaking Points with Krystal and Saagar,1,1,6,iHeartPodcasts
20260821,1317481380,UnJustified,1,1,119,MSW Media
20260821,73330715,On the Media,1,1,33,WNYC Studios
20260821,1200016351,Pod Save the World,1,1,5,Pod Save the World
20260821,1692806415,The Briefing with Jen Psaki,1,1,14,"MS NOW, Jen Psaki"
20260821,1551206847,#SistersInLaw,1,1,45,Politicon
20260821,1485351658,Bannon`s War Room,1,1,21,WarRoom.org
20260821,1507444393,X22 Report,1,1,32,X22 Report
20260821,1314170606,All In with Chris Hayes,1,1,16,"MS NOW, Chris Hayes"
20260821,1795032531,The Jim Acosta Show,1,1,50,Jim Acosta
20260821,1367201919,Deadline: White House,1,1,10,"Nicolle Wallace, MS NOW"
20260821,75462585,NBC Nightly News with Tom Llamas,1,1,43,NBC News
20260821,1674095262,The Wright Report,1,1,34,Bryan Dean Wright
20260821,1456045551,Talking Feds,1,1,56,Harry Litman
20260821,1876034889,Breaking News from Pod Save America,1,1,48,Crooked Media
20260821,1551582052,The Lincoln Project,1,1,69,The Lincoln Project
20260821,158004641,Political Gabfest,1,1,99,Slate Podcasts
20260821,1303660358,The Fox News Rundown,1,1,51,FOX News Podcasts
20260821,1743030473,The Rest Is Politics: US,1,1,29,Goalhanger
20260821,1490993194,Advisory Opinions,1,1,35,The Dispatch
20260821,1586423406,The Focus Group Podcast,1,1,114,The Bulwark
20260821,91959525,This Week with George Stephanopoulos,1,1,153,ABC News
20260821,1529346075,Impolitic with John Heilemann,1,1,92,Audacy | Puck
20260821,1515399733,No Lie with Brian Tyler Cohen,1,1,83,Brian Tyler Cohen
20260821,1169056746,The Playbook Podcast,1,1,53,POLITICO
20260821,1495251160,John Solomon Reports,1,1,60,John Solomon
20260821,1549272440,The Daily Punch,1,1,63,Punchbowl News
20260821,1291144720,The Remnant with Jonah Goldberg,1,1,54,The Dispatch
20260821,1725387804,The Illegal News with Sarah Longwell,1,1,124,The Bulwark
20260821,1810218232,Next Up with Mark Halperin,1,1,59,MK Media
20260821,78911087,Face the Nation with Margaret Brennan,1,1,197,CBS News
20260821,597919007,The Young Turks,1,1,46,TYT Network
20260821,1314368109,The 11th Hour with Ali Velshi,1,1,41,"MS NOW, Ali Velshi"
20260821,1536169792,Talkin‘ Politics & Religion Without Killin‘ Each Other,1,1,88,"Scan Media, LLC"
20260821,929121341,Louder with Crowder,1,1,18,Louder with Crowder
20260821,1386375601,The Ben Ferguson Podcast,1,1,75,iHeartPodcasts
20260821,1818418128,Pod Force One,1,1,104,New York Post
20260821,402050558,The David Pakman Show,1,1,37,David Pakman
20260821,219258773,Brian Kilmeade Show,1,1,70,FOX News Podcasts
20260821,1265845136,Stay Tuned with Preet,1,1,19,Preet Bharara
20260821,1474001390,TRUE ANON TRUTH FEED,1,1,71,TrueAnon
20260821,1506127536,Making the Argument with Nick Freitas,1,1,52,Nick Freitas
20260821,1681586867,The Warning with Steve Schmidt,1,1,64,iHeartPodcasts
20260821,1873028393,Politics Chat,1,1,58,Heather Cox Richardson
20260821,1679657705,Main Justice,1,1,22,"MS NOW, Andrew Weissmann, Mary McCord"
20260821,1138657182,Liberty Lockdown,1,1,91,Clint Russell
20260821,402306412,The Majority Report with Sam Seder,1,1,49,Sam Seder
20260821,1364113251,The Beat with Ari Melber,1,1,39,"Ari Melber, MS NOW"
20260821,354628391,Renegade Talk Radio,1,1,94,Renegade Talk Radio
20260821,1595408601,The PoliticsGirl Podcast,1,0,,
20260821,1467297559,Hacks On Tap,1,1,17,Vox Media
20260821,1728152109,THE DAILY BLAST with Greg Sargent,1,1,23,Greg Sargent
20260821,1484862164,Politics War Room with James Carville & Al Hunt,1,1,55,Politicon
20260821,1452065072,Newt's World,1,1,185,Gingrich 360
20260821,1790957194,The 47 Morning Update with Ben Ferguson,1,1,80,iHeartPodcasts
20260821,1462703434,Know Your Enemy,1,1,123,Matthew Sitman
20260821,1886801652,Sidebar with Katie Phang,1,0,,
20260821,1584730781,The Benny Show,1,1,66,Benny Johnson
20260821,1517313007,The Hugh Hewitt Show: Highly Concentrated,1,1,57,Salem Podcast Network
20260821,1441649707,Straight White American Jesus,1,1,100,Bradley Onishi + Daniel Miller
20260821,1195206601,The Intercept Briefing,1,1,219,The Intercept
20260821,1538788132,Tangle,1,1,67,Isaac Saul
20260821,1294461271,GZERO World with Ian Bremmer,1,1,205,GZERO Media
20260821,1585243541,Human Events Daily with Jack Posobiec,1,1,120,Human Events with Jack Posobiec
20260821,1253076699,The Michael Berry Show,1,1,76,KTRH (KTRH-AM)
20260821,1635418897,The Chris Cuomo Project,1,1,81,Chris Cuomo
20260821,969924303,The Skepticrat,1,0,,
20260821,1623855270,The Foreign Affairs Interview,1,1,82,Foreign Affairs Magazine
20260821,73331636,The Brian Lehrer Show,1,1,77,WNYC
20260821,1822142909,Glenn Diesen - Greater Eurasia Podcast,1,1,107,Glenn Diesen
20260821,1072469956,Fox Across America w/ Jimmy Failla,1,1,90,FOX News Podcasts
20260821,1218054701,Rev Left Radio,1,1,122,Revolutionary Left Radio
20260821,1456850698,The Graham Allen Show,1,1,112,Graham Allen
20260821,1805186512,Going Rogue with Lara Logan,1,1,118,Lara Logan
20260821,1509826894,RealClearPolitics Podcast,1,1,73,"RealClearPolitics, Carl Cannon, Tom Bevan"
20260821,716825890,The Tom Woods Show,1,1,95,Tom Woods
20260821,1820648828,The Joy Reid Show,1,1,105,Joy-Ann Reid
20260821,1889705401,Nobody Knows Anything,1,0,,
20260821,1573813504,The Smerconish Podcast,1,1,72,SiriusXM
20260821,1696974077,The Source with Kaitlan Collins,1,1,61,CNN Podcasts
20260821,1574741668,American Prestige,1,1,151,Daniel Bessner & Derek Davison
20260821,1669610956,System Update with Glenn Greenwald,1,1,188,Rumble
20260821,1548554104,Volts,1,1,86,David Roberts
20260821,1647025876,Wendy Bell Radio Podcast,1,1,87,Wendy Bell
20260821,1378389941,Uncommon Knowledge,1,1,74,Hoover Institution
20260821,1896576050,Brian Tyler Cohen,1,1,215,Brian Tyler Cohen Network
20260821,1715894000,Trump's Terms,1,1,65,NPR
20260821,1587492577,The Mel K Show,1,1,164,Mel K
20260821,1660317917,Defending Democracy with Marc Elias,1,1,155,Democracy Docket
20260821,1635446643,The Coffee Klatch with Robert Reich,1,1,234,Robert Reich
20260821,1722246285,The Breakdown,1,1,184,Alberto fo sho
20260821,506779862,Lectures in History,1,1,249,C-SPAN
20260821,1147092464,Opening Arguments,1,1,141,Opening Arguments Media LLC
20260821,1695205478,What Really Matters with Walter Russell Mead,1,0,,
20260821,1263295815,The Pete Quiñones Show,1,1,147,Peter R Quiñones
20260821,1728340033,Mission Implausible,1,1,241,Jon Stern
20260821,1636762428,Dad Saves America,1,1,200,John Papola
20260821,1798460240,10 Minute Drill,1,1,103,Matt Whitlock
20260821,1471411980,American Thought Leaders,1,1,163,The Epoch Times
20260821,1714879044,The Tony Kinnett Cast,1,1,102,The Daily Signal
20260821,1579061364,Head in the Office,1,1,150,HITO Media LLC
20260821,1093260018,Slate News,1,1,165,Slate Podcasts
20260821,925428680,Conversations with Bill Kristol,1,0,,
20260821,1462195742,The Al Franken Podcast,1,1,247,The Al Franken Podcast
20260821,1576614213,American Conservative University,1,1,198,American Conservative University
20260821,1467993804,What the Hell Is Going On,1,0,,
20260821,1877144831,Paul Krugman Podcast,1,1,235,Paul Krugman
20260821,1709994511,UNGOVERNED,1,1,135,Shawn Farash
20260821,73329719,KQED's Forum,1,1,113,KQED
20260821,1785081636,The Mary Trump Podcast,1,1,149,Mary Trump Media
20260821,1432118523,The Damage Report with John Iadarola,1,1,96,TYT Network
20260821,791564318,Jacobin Radio,1,1,134,Jacobin
20260821,1843478428,Owen Report,1,1,132,Owen Shroyer
20260821,1531192509,Bad Faith,1,1,129,Briahna Joy Gray
20260821,1702202187,Perino on Politics,1,1,131,FOX News Podcasts
20260821,1568505052,MOATS with George Galloway,1,1,214,Molucca Media Ltd
